target_id	length	eff_length	est_counts	tpm
ENSMUST00000142584.1|ENSMUSG00000000838.16|OTTMUSG00000017748.1|OTTMUST00000042966.1|Fmr1-003|Fmr1|1950|retained_intron|	1950	1749.04	16.9625	69
ENSMUST00000141728.1|ENSMUSG00000000838.16|OTTMUSG00000017748.1|OTTMUST00000042975.1|Fmr1-012|Fmr1|588|retained_intron|	588	387.192	0	0
ENSMUST00000127993.1|ENSMUSG00000000838.16|OTTMUSG00000017748.1|OTTMUST00000042976.1|Fmr1-013|Fmr1|646|retained_intron|	646	445.11	8.12816	129.922
ENSMUST00000103178.9|ENSMUSG00000029053.15|OTTMUSG00000010601.4|OTTMUST00000024748.1|Prkcz-002|Prkcz|4083|protein_coding|	4083	3882.04	2046.31	3750.33
ENSMUST00000030922.13|ENSMUSG00000029053.15|OTTMUSG00000010601.4|OTTMUST00000024756.2|Prkcz-001|Prkcz|2641|protein_coding|	2641	2440.04	86.3277	251.716
ENSMUST00000140256.1|ENSMUSG00000029053.15|OTTMUSG00000010601.4|OTTMUST00000024800.1|Prkcz-010|Prkcz|790|processed_transcript|	790	589.11	268.879	3247.27
ENSMUST00000135699.1|ENSMUSG00000029053.15|OTTMUSG00000010601.4|OTTMUST00000024799.1|Prkcz-009|Prkcz|574|processed_transcript|	574	373.307	9.52047	181.447
ENSMUST00000131975.6|ENSMUSG00000029053.15|OTTMUSG00000010601.4|OTTMUST00000024796.1|Prkcz-006|Prkcz|837|protein_coding|	837	636.11	0	0
ENSMUST00000123652.6|ENSMUSG00000029053.15|OTTMUSG00000010601.4|OTTMUST00000024794.1|Prkcz-004|Prkcz|586|protein_coding|	586	385.269	0	0
ENSMUST00000139647.6|ENSMUSG00000029053.15|OTTMUSG00000010601.4|OTTMUST00000024795.1|Prkcz-005|Prkcz|500|processed_transcript|	500	300.068	0	0
ENSMUST00000125320.1|ENSMUSG00000029053.15|OTTMUSG00000010601.4|OTTMUST00000024798.1|Prkcz-008|Prkcz|363|processed_transcript|	363	167.655	6.96254	295.468
ENSMUST00000145373.1|ENSMUSG00000029053.15|OTTMUSG00000010601.4|OTTMUST00000024797.1|Prkcz-007|Prkcz|430|processed_transcript|	430	231.339	0	0
ENSMUST00000105624.1|ENSMUSG00000029053.15|OTTMUSG00000010601.4|OTTMUST00000024757.1|Prkcz-003|Prkcz|694|protein_coding|	694	493.11	0	0
ENSMUST00000108249.7|ENSMUSG00000037643.13|OTTMUSG00000032732.2|OTTMUST00000081432.2|Prkci-001|Prkci|4708|protein_coding|	4708	4507.04	15406	24319.6
ENSMUST00000130238.1|ENSMUSG00000037643.13|OTTMUSG00000032732.2|OTTMUST00000081433.1|Prkci-002|Prkci|614|protein_coding|	614	413.151	0	0
ENSMUST00000123971.6|ENSMUSG00000037643.13|OTTMUSG00000032732.2|OTTMUST00000081434.1|Prkci-003|Prkci|688|processed_transcript|	688	487.11	0	0
ENSMUST00000136086.1|ENSMUSG00000037643.13|OTTMUSG00000032732.2|OTTMUST00000081436.1|Prkci-005|Prkci|456|protein_coding|	456	256.517	0	0
ENSMUST00000130706.1|ENSMUSG00000037643.13|OTTMUSG00000032732.2|OTTMUST00000081435.1|Prkci-004|Prkci|722|retained_intron|	722	521.11	0	0
ENSMUST00000021674.6|ENSMUSG00000021250.12|OTTMUSG00000019764.1|OTTMUST00000047265.1|Fos-001|Fos|2108|protein_coding|	2108	1907.04	2007.11	7488.05
ENSMUST00000136122.6|ENSMUSG00000021250.12|OTTMUSG00000019764.1|OTTMUST00000047268.1|Fos-004|Fos|795|processed_transcript|	795	594.11	128.893	1543.56
ENSMUST00000140525.6|ENSMUSG00000021250.12|OTTMUSG00000019764.1|OTTMUST00000047267.1|Fos-003|Fos|834|processed_transcript|	834	633.11	0	0
ENSMUST00000134311.1|ENSMUSG00000021250.12|OTTMUSG00000019764.1|OTTMUST00000047266.1|Fos-002|Fos|631|processed_transcript|	631	430.11	0	0
ENSMUST00000185594.5|ENSMUSG00000025958.13|OTTMUSG00000047617.1|OTTMUST00000122762.1|Creb1-002|Creb1|1569|protein_coding|	1569	1368.04	0	0
ENSMUST00000171164.6|ENSMUSG00000025958.13|OTTMUSG00000047617.1|OTTMUST00000122763.1|Creb1-008|Creb1|1287|protein_coding|	1287	1086.04	0	0
ENSMUST00000188855.5|ENSMUSG00000025958.13|OTTMUSG00000047617.1|OTTMUST00000122764.1|Creb1-011|Creb1|660|retained_intron|	660	459.11	0	0
ENSMUST00000187811.5|ENSMUSG00000025958.13|OTTMUSG00000047617.1|OTTMUST00000122765.1|Creb1-003|Creb1|1255|protein_coding|	1255	1054.04	0.629705	4.25048
ENSMUST00000049932.10|ENSMUSG00000025958.13|OTTMUSG00000047617.1|OTTMUST00000122766.1|Creb1-004|Creb1|5009|protein_coding|	5009	4808.04	0	0
ENSMUST00000087366.9|ENSMUSG00000025958.13|OTTMUSG00000047617.1|OTTMUST00000122767.1|Creb1-001|Creb1|8364|protein_coding|	8364	8163.04	720.821	628.252
ENSMUST00000186335.5|ENSMUSG00000025958.13|OTTMUSG00000047617.1|OTTMUST00000122768.1|Creb1-005|Creb1|1288|processed_transcript|	1288	1087.04	13.1131	85.8259
ENSMUST00000190876.5|ENSMUSG00000025958.13|OTTMUSG00000047617.1|OTTMUST00000122769.1|Creb1-006|Creb1|1420|nonsense_mediated_decay|	1420	1219.04	0	0
ENSMUST00000190348.1|ENSMUSG00000025958.13|OTTMUSG00000047617.1|OTTMUST00000122770.1|Creb1-007|Creb1|1260|protein_coding|	1260	1059.04	71.5096	480.408
ENSMUST00000187035.1|ENSMUSG00000025958.13|OTTMUSG00000047617.1|OTTMUST00000122771.1|Creb1-010|Creb1|1642|retained_intron|	1642	1441.04	6128	30255.3
ENSMUST00000190979.1|ENSMUSG00000025958.13|OTTMUSG00000047617.1|OTTMUST00000122772.1|Creb1-009|Creb1|2763|retained_intron|	2763	2562.04	393.926	1093.92
ENSMUST00000102888.8|ENSMUSG00000024617.15|OTTMUSG00000016302.3|OTTMUST00000039175.1|Camk2a-001|Camk2a|4970|protein_coding|	4970	4769.04	61281.7	91423.6
ENSMUST00000134496.1|ENSMUSG00000024617.15|OTTMUSG00000016302.3|OTTMUST00000039177.1|Camk2a-003|Camk2a|2301|retained_intron|	2301	2100.04	17.0125	57.6367
ENSMUST00000025519.9|ENSMUSG00000024617.15|OTTMUSG00000016302.3|OTTMUST00000039176.2|Camk2a-002|Camk2a|3244|protein_coding|	3244	3043.04	436.785	1021.22
ENSMUST00000115297.6|ENSMUSG00000024617.15|OTTMUSG00000016302.3|OTTMUST00000039180.1|Camk2a-006|Camk2a|499|protein_coding|	499	299.068	0	0
ENSMUST00000137805.1|ENSMUSG00000024617.15|OTTMUSG00000016302.3|OTTMUST00000039179.3|Camk2a-005|Camk2a|530|protein_coding|	530	329.62	6.26082	135.138
ENSMUST00000115295.7|ENSMUSG00000024617.15|OTTMUSG00000016302.3|OTTMUST00000039178.1|Camk2a-004|Camk2a|979|protein_coding|	979	778.041	299.636	2739.99
ENSMUST00000039904.6|ENSMUSG00000024617.15|OTTMUSG00000016302.3|OTTMUST00000048566.1|Camk2a-007|Camk2a|1734|protein_coding|	1734	1533.04	391.839	1818.5
ENSMUST00000092425.9|ENSMUSG00000017404.11|OTTMUSG00000002909.1|OTTMUST00000005957.1|Rpl19-002|Rpl19|737|protein_coding|	737	536.11	0	0
ENSMUST00000017548.6|ENSMUSG00000017404.11|OTTMUSG00000002909.1|OTTMUST00000005956.1|Rpl19-001|Rpl19|751|protein_coding|	751	550.11	2272	29384.4
ENSMUST00000134435.1|ENSMUSG00000017404.11|OTTMUSG00000002909.1|OTTMUST00000005958.1|Rpl19-003|Rpl19|359|retained_intron|	359	163.773	4	173.77
ENSMUST00000198477.1|ENSMUSG00000106106.1|OTTMUSG00000053277.1|OTTMUST00000133068.1|Rn18s-rs5-001|Rn18s-rs5|1849|rRNA|	1849	1648.04	25739	111117
ENSMUST00000000033.10|ENSMUSG00000048583.15|OTTMUSG00000035324.9|OTTMUST00000035617.4|Igf2-001|Igf2|3708|protein_coding|	3708	3507.04	1627.29	3301.29
ENSMUST00000097936.7|ENSMUSG00000048583.15|OTTMUSG00000035324.9|-|Igf2-201|Igf2|2503|protein_coding|	2503	2302.04	0	0
ENSMUST00000121128.6|ENSMUSG00000048583.15|OTTMUSG00000035324.9|OTTMUST00000035618.4|Igf2-002|Igf2|4722|protein_coding|	4722	4521.04	75.7965	119.281
ENSMUST00000105936.6|ENSMUSG00000048583.15|OTTMUSG00000035324.9|OTTMUST00000035619.1|Igf2-003|Igf2|3970|protein_coding|	3970	3769.04	0	0
ENSMUST00000163148.2|ENSMUSG00000048583.15|OTTMUSG00000035324.9|OTTMUST00000111234.1|Igf2-008|Igf2|958|processed_transcript|	958	757.041	9886.87	92917.6
ENSMUST00000105935.6|ENSMUSG00000048583.15|OTTMUSG00000035324.9|OTTMUST00000035620.1|Igf2-004|Igf2|650|protein_coding|	650	449.11	0	0
ENSMUST00000145896.2|ENSMUSG00000048583.15|OTTMUSG00000035324.9|OTTMUST00000035621.17|Igf2-005|Igf2|376|protein_coding|	376	179.741	0	0
ENSMUST00000178921.1|ENSMUSG00000048583.15|OTTMUSG00000035324.9|OTTMUST00000111235.1|Igf2-007|Igf2|462|protein_coding|	462	262.439	0	0
ENSMUST00000143666.2|ENSMUSG00000048583.15|OTTMUSG00000035324.9|OTTMUST00000035622.2|Igf2-006|Igf2|649|retained_intron|	649	448.11	0	0
ENSMUST00000141387.3|ENSMUSG00000027887.11|OTTMUSG00000007181.3|OTTMUST00000016565.2|Sypl2-001|Sypl2|4090|protein_coding|	4090	3889.04	112	204.896
ENSMUST00000156371.2|ENSMUSG00000027887.11|OTTMUSG00000007181.3|OTTMUST00000016566.3|Sypl2-002|Sypl2|969|retained_intron|	971	770.041	0	0
ENSMUST00000076698.10|ENSMUSG00000020570.13|OTTMUSG00000027537.1|OTTMUST00000068186.1|Sypl-001|Sypl|4189|protein_coding|	4189	3988.04	1891.42	3374.33
ENSMUST00000020885.11|ENSMUSG00000020570.13|OTTMUSG00000027537.1|OTTMUST00000068187.1|Sypl-002|Sypl|2019|protein_coding|	2019	1818.04	10.1543	39.7379
ENSMUST00000122861.6|ENSMUSG00000020570.13|OTTMUSG00000027537.1|OTTMUST00000068190.1|Sypl-005|Sypl|646|nonsense_mediated_decay|	646	445.11	1.58849	25.3908
ENSMUST00000129592.1|ENSMUSG00000020570.13|OTTMUSG00000027537.1|OTTMUST00000068189.1|Sypl-004|Sypl|696|processed_transcript|	696	495.11	7.41513	106.555
ENSMUST00000131562.1|ENSMUSG00000020570.13|OTTMUSG00000027537.1|OTTMUST00000068188.1|Sypl-003|Sypl|2982|retained_intron|	2982	2781.04	28.4926	72.8925
ENSMUST00000139339.1|ENSMUSG00000020570.13|OTTMUSG00000027537.1|OTTMUST00000068191.1|Sypl-006|Sypl|569|processed_transcript|	569	368.307	0	0
ENSMUST00000102597.4|ENSMUSG00000028800.14|OTTMUSG00000009661.1|OTTMUST00000022290.1|Hdac1-001|Hdac1|2038|protein_coding|	2038	1837.04	675.658	2616.78
ENSMUST00000145628.1|ENSMUSG00000028800.14|OTTMUSG00000009661.1|OTTMUST00000022296.1|Hdac1-007|Hdac1|844|retained_intron|	844	643.11	0	0
ENSMUST00000142984.1|ENSMUSG00000028800.14|OTTMUSG00000009661.1|OTTMUST00000022294.1|Hdac1-005|Hdac1|810|retained_intron|	810	609.11	94.6783	1105.89
ENSMUST00000125718.6|ENSMUSG00000028800.14|OTTMUSG00000009661.1|OTTMUST00000022292.1|Hdac1-003|Hdac1|759|retained_intron|	759	558.11	34.4315	438.929
ENSMUST00000150105.1|ENSMUSG00000028800.14|OTTMUSG00000009661.1|OTTMUST00000022293.1|Hdac1-004|Hdac1|803|retained_intron|	803	602.11	4185.85	49461.5
ENSMUST00000132909.1|ENSMUSG00000028800.14|OTTMUSG00000009661.1|OTTMUST00000022295.1|Hdac1-006|Hdac1|473|retained_intron|	473	273.33	5.10142	132.789
ENSMUST00000139305.1|ENSMUSG00000028800.14|OTTMUSG00000009661.1|OTTMUST00000022291.1|Hdac1-002|Hdac1|754|retained_intron|	756	555.11	29.2773	375.242
ENSMUST00000041736.9|ENSMUSG00000034245.9|OTTMUSG00000017285.3|OTTMUST00000041896.1|Hdac11-001|Hdac11|2653|protein_coding|	2653	2452.04	892.448	2589.49
ENSMUST00000154389.1|ENSMUSG00000034245.9|OTTMUSG00000017285.3|OTTMUST00000041898.2|Hdac11-003|Hdac11|738|retained_intron|	738	537.11	16.5621	219.387
ENSMUST00000143621.6|ENSMUSG00000034245.9|OTTMUSG00000017285.3|OTTMUST00000041900.1|Hdac11-005|Hdac11|536|protein_coding|	536	335.521	0	0
ENSMUST00000127768.1|ENSMUSG00000034245.9|OTTMUSG00000017285.3|OTTMUST00000041899.2|Hdac11-004|Hdac11|688|retained_intron|	688	487.11	0	0
ENSMUST00000155007.1|ENSMUSG00000034245.9|OTTMUSG00000017285.3|OTTMUST00000041897.2|Hdac11-002|Hdac11|1251|protein_coding|	1251	1050.04	0	0
ENSMUST00000204776.1|ENSMUSG00000034245.9|OTTMUSG00000017285.3|OTTMUST00000142237.1|Hdac11-007|Hdac11|198|nonsense_mediated_decay|	198	38.787	0	0
ENSMUST00000134154.1|ENSMUSG00000034245.9|OTTMUSG00000017285.3|OTTMUST00000041901.1|Hdac11-006|Hdac11|815|retained_intron|	817	616.11	9.99018	115.365
ENSMUST00000129398.6|ENSMUSG00000062906.11|OTTMUSG00000017283.1|OTTMUST00000041886.1|Hdac10-002|Hdac10|2376|processed_transcript|	2376	2175.04	132.015	431.83
ENSMUST00000082197.10|ENSMUSG00000062906.11|OTTMUSG00000017283.1|OTTMUST00000041885.1|Hdac10-001|Hdac10|2412|protein_coding|	2412	2211.04	0.00374951	0.0120652
ENSMUST00000143465.6|ENSMUSG00000062906.11|OTTMUSG00000017283.1|OTTMUST00000041887.1|Hdac10-003|Hdac10|2650|retained_intron|	2650	2449.04	0.00957152	0.0278063
ENSMUST00000128908.6|ENSMUSG00000062906.11|OTTMUSG00000017283.1|OTTMUST00000041888.1|Hdac10-004|Hdac10|2580|retained_intron|	2580	2379.04	146.715	438.765
ENSMUST00000134111.6|ENSMUSG00000062906.11|OTTMUSG00000017283.1|OTTMUST00000041889.1|Hdac10-005|Hdac10|2895|retained_intron|	2895	2694.04	0	0
ENSMUST00000109347.1|ENSMUSG00000062906.11|OTTMUSG00000017283.1|OTTMUST00000041891.1|Hdac10-007|Hdac10|1824|protein_coding|	1824	1623.04	0	0
ENSMUST00000138245.1|ENSMUSG00000062906.11|OTTMUSG00000017283.1|OTTMUST00000041893.1|Hdac10-006|Hdac10|911|processed_transcript|	911	710.041	0	0
ENSMUST00000153195.1|ENSMUSG00000062906.11|OTTMUSG00000017283.1|OTTMUST00000041892.1|Hdac10-008|Hdac10|916|processed_transcript|	916	715.041	30.2569	301.06
ENSMUST00000019911.12|ENSMUSG00000019777.15|OTTMUSG00000020840.2|OTTMUST00000049270.2|Hdac2-001|Hdac2|2005|protein_coding|	2005	1804.04	1175.07	4634.23
ENSMUST00000105510.1|ENSMUSG00000019777.15|OTTMUSG00000020840.2|OTTMUST00000049280.1|Hdac2-002|Hdac2|3250|protein_coding|	3250	3049.04	158.799	370.547
ENSMUST00000128031.6|ENSMUSG00000019777.15|OTTMUSG00000020840.2|OTTMUST00000049281.1|Hdac2-003|Hdac2|906|processed_transcript|	906	705.041	0	0
ENSMUST00000123010.1|ENSMUSG00000019777.15|OTTMUSG00000020840.2|OTTMUST00000049282.1|Hdac2-004|Hdac2|539|retained_intron|	539	338.521	18.127	380.978
