target_id	length	eff_length	est_counts	tpm
ENSMUST00000004076.4|ENSMUSG00000003974.6|OTTMUSG00000054376.1|OTTMUST00000134901.1|Grm3-001|Grm3|3049|protein_coding|	3049	2859.57	144	846.151
ENSMUST00000118489.6|ENSMUSG00000063239.15|OTTMUSG00000028925.2|OTTMUST00000071685.2|Grm4-001|Grm4|2976|protein_coding|	2976	2786.57	2.43912	14.7079
ENSMUST00000118161.1|ENSMUSG00000063239.15|OTTMUSG00000028925.2|OTTMUST00000071686.1|Grm4-002|Grm4|4537|protein_coding|	4537	4347.57	16.7107	64.5854
ENSMUST00000146277.6|ENSMUSG00000063239.15|OTTMUSG00000028925.2|OTTMUST00000071687.1|Grm4-003|Grm4|810|retained_intron|	810	620.568	0	0
ENSMUST00000147865.1|ENSMUSG00000063239.15|OTTMUSG00000028925.2|OTTMUST00000071688.1|Grm4-004|Grm4|645|processed_transcript|	645	455.568	1.85017	68.2409
ENSMUST00000167164.6|ENSMUSG00000049583.13|OTTMUSG00000016489.2|-|Grm5-202|Grm5|3612|protein_coding|	3612	3422.57	379.997	1865.58
ENSMUST00000107263.7|ENSMUSG00000049583.13|OTTMUSG00000016489.2|-|Grm5-201|Grm5|3516|protein_coding|	3516	3326.57	0	0
ENSMUST00000138732.1|ENSMUSG00000049583.13|OTTMUSG00000016489.2|OTTMUST00000039789.1|Grm5-003|Grm5|570|processed_transcript|	570	380.568	5.01524	221.435
ENSMUST00000155358.1|ENSMUSG00000049583.13|OTTMUSG00000016489.2|OTTMUST00000039788.2|Grm5-002|Grm5|3739|protein_coding|	3739	3549.57	1.92804e-08	9.12698e-08
ENSMUST00000125009.6|ENSMUSG00000049583.13|OTTMUSG00000016489.2|OTTMUST00000039787.2|Grm5-001|Grm5|6896|protein_coding|	6896	6706.57	733.987	1838.97
ENSMUST00000023268.12|ENSMUSG00000022602.13|OTTMUSG00000016386.3|OTTMUST00000047955.2|Arc-002|Arc|3055|protein_coding|	3055	2865.57	2549.2	14947.9
ENSMUST00000110009.3|ENSMUSG00000022602.13|OTTMUSG00000016386.3|OTTMUST00000039452.1|Arc-001|Arc|3054|protein_coding|	3054	2864.57	1677.8	9841.62
ENSMUST00000088546.10|ENSMUSG00000000838.16|OTTMUSG00000017748.1|OTTMUST00000042964.1|Fmr1-001|Fmr1|4409|protein_coding|	4409	4219.57	34.5059	137.408
ENSMUST00000133327.1|ENSMUSG00000000838.16|OTTMUSG00000017748.1|OTTMUST00000042974.1|Fmr1-011|Fmr1|720|processed_transcript|	720	530.568	0	0
ENSMUST00000127954.6|ENSMUSG00000000838.16|OTTMUSG00000017748.1|OTTMUST00000042965.1|Fmr1-002|Fmr1|1333|retained_intron|	1333	1143.57	56.6858	832.91
ENSMUST00000146177.6|ENSMUSG00000000838.16|OTTMUSG00000017748.1|OTTMUST00000042967.1|Fmr1-004|Fmr1|2870|retained_intron|	2870	2680.57	46.3631	290.624
ENSMUST00000148348.6|ENSMUSG00000000838.16|OTTMUSG00000017748.1|OTTMUST00000042973.1|Fmr1-010|Fmr1|2193|retained_intron|	2193	2003.57	15.795	132.465
ENSMUST00000114656.6|ENSMUSG00000000838.16|OTTMUSG00000017748.1|OTTMUST00000042968.1|Fmr1-005|Fmr1|4257|protein_coding|	4257	4067.57	67.6367	279.405
ENSMUST00000114654.6|ENSMUSG00000000838.16|OTTMUSG00000017748.1|OTTMUST00000042971.1|Fmr1-008|Fmr1|4061|protein_coding|	4061	3871.57	18.8087	81.6316
ENSMUST00000114655.6|ENSMUSG00000000838.16|OTTMUSG00000017748.1|OTTMUST00000042972.1|Fmr1-009|Fmr1|4199|protein_coding|	4199	4009.57	2.11764e-07	8.87443e-07
ENSMUST00000114657.7|ENSMUSG00000000838.16|OTTMUSG00000017748.1|OTTMUST00000042969.1|Fmr1-006|Fmr1|4076|protein_coding|	4076	3886.57	270.683	1170.26
ENSMUST00000114653.1|ENSMUSG00000000838.16|OTTMUSG00000017748.1|OTTMUST00000042970.1|Fmr1-007|Fmr1|4058|protein_coding|	4058	3868.57	47.3707	205.752
ENSMUST00000142584.1|ENSMUSG00000000838.16|OTTMUSG00000017748.1|OTTMUST00000042966.1|Fmr1-003|Fmr1|1950|retained_intron|	1950	1760.57	10.1862	97.2176
ENSMUST00000141728.1|ENSMUSG00000000838.16|OTTMUSG00000017748.1|OTTMUST00000042975.1|Fmr1-012|Fmr1|588|retained_intron|	588	398.568	4.13573	174.356
ENSMUST00000127993.1|ENSMUSG00000000838.16|OTTMUSG00000017748.1|OTTMUST00000042976.1|Fmr1-013|Fmr1|646|retained_intron|	646	456.568	16.829	619.352
ENSMUST00000103178.9|ENSMUSG00000029053.15|OTTMUSG00000010601.4|OTTMUST00000024748.1|Prkcz-002|Prkcz|4083|protein_coding|	4083	3893.57	831.92	3590.21
ENSMUST00000030922.13|ENSMUSG00000029053.15|OTTMUSG00000010601.4|OTTMUST00000024756.2|Prkcz-001|Prkcz|2641|protein_coding|	2641	2451.57	7.64843	52.4221
ENSMUST00000140256.1|ENSMUSG00000029053.15|OTTMUSG00000010601.4|OTTMUST00000024800.1|Prkcz-010|Prkcz|790|processed_transcript|	790	600.568	56.0027	1566.87
ENSMUST00000135699.1|ENSMUSG00000029053.15|OTTMUSG00000010601.4|OTTMUST00000024799.1|Prkcz-009|Prkcz|574|processed_transcript|	574	384.568	12.1443	530.624
ENSMUST00000131975.6|ENSMUSG00000029053.15|OTTMUSG00000010601.4|OTTMUST00000024796.1|Prkcz-006|Prkcz|837|protein_coding|	837	647.568	1.51491	39.3085
ENSMUST00000123652.6|ENSMUSG00000029053.15|OTTMUSG00000010601.4|OTTMUST00000024794.1|Prkcz-004|Prkcz|586|protein_coding|	586	396.568	2.2473	95.2202
ENSMUST00000139647.6|ENSMUSG00000029053.15|OTTMUSG00000010601.4|OTTMUST00000024795.1|Prkcz-005|Prkcz|500|processed_transcript|	500	310.864	1.76275	95.2811
ENSMUST00000125320.1|ENSMUSG00000029053.15|OTTMUSG00000010601.4|OTTMUST00000024798.1|Prkcz-008|Prkcz|363|processed_transcript|	363	178.176	0	0
ENSMUST00000145373.1|ENSMUSG00000029053.15|OTTMUSG00000010601.4|OTTMUST00000024797.1|Prkcz-007|Prkcz|430|processed_transcript|	430	242.238	9.75997	677.004
ENSMUST00000105624.1|ENSMUSG00000029053.15|OTTMUSG00000010601.4|OTTMUST00000024757.1|Prkcz-003|Prkcz|694|protein_coding|	694	504.568	0	0
ENSMUST00000108249.7|ENSMUSG00000037643.13|OTTMUSG00000032732.2|OTTMUST00000081432.2|Prkci-001|Prkci|4708|protein_coding|	4708	4518.57	6759.96	25137.9
ENSMUST00000130238.1|ENSMUSG00000037643.13|OTTMUSG00000032732.2|OTTMUST00000081433.1|Prkci-002|Prkci|614|protein_coding|	614	424.568	0	0
ENSMUST00000123971.6|ENSMUSG00000037643.13|OTTMUSG00000032732.2|OTTMUST00000081434.1|Prkci-003|Prkci|688|processed_transcript|	688	498.568	0	0
ENSMUST00000136086.1|ENSMUSG00000037643.13|OTTMUSG00000032732.2|OTTMUST00000081436.1|Prkci-005|Prkci|456|protein_coding|	456	267.575	1.02816	64.5652
ENSMUST00000130706.1|ENSMUSG00000037643.13|OTTMUSG00000032732.2|OTTMUST00000081435.1|Prkci-004|Prkci|722|retained_intron|	722	532.568	8.00993	252.72
ENSMUST00000021674.6|ENSMUSG00000021250.12|OTTMUSG00000019764.1|OTTMUST00000047265.1|Fos-001|Fos|2108|protein_coding|	2108	1918.57	3657.61	32033.6
ENSMUST00000136122.6|ENSMUSG00000021250.12|OTTMUSG00000019764.1|OTTMUST00000047268.1|Fos-004|Fos|795|processed_transcript|	795	605.568	67.381	1869.65
ENSMUST00000140525.6|ENSMUSG00000021250.12|OTTMUSG00000019764.1|OTTMUST00000047267.1|Fos-003|Fos|834|processed_transcript|	834	644.568	0	0
ENSMUST00000134311.1|ENSMUSG00000021250.12|OTTMUSG00000019764.1|OTTMUST00000047266.1|Fos-002|Fos|631|processed_transcript|	631	441.568	0.00981195	0.373374
ENSMUST00000185594.5|ENSMUSG00000025958.13|OTTMUSG00000047617.1|OTTMUST00000122762.1|Creb1-002|Creb1|1569|protein_coding|	1569	1379.57	0	0
ENSMUST00000171164.6|ENSMUSG00000025958.13|OTTMUSG00000047617.1|OTTMUST00000122763.1|Creb1-008|Creb1|1287|protein_coding|	1287	1097.57	2.52682	38.6838
ENSMUST00000188855.5|ENSMUSG00000025958.13|OTTMUSG00000047617.1|OTTMUST00000122764.1|Creb1-011|Creb1|660|retained_intron|	660	470.568	0	0
ENSMUST00000187811.5|ENSMUSG00000025958.13|OTTMUSG00000047617.1|OTTMUST00000122765.1|Creb1-003|Creb1|1255|protein_coding|	1255	1065.57	2.05905e-06	3.24692e-05
ENSMUST00000049932.10|ENSMUSG00000025958.13|OTTMUSG00000047617.1|OTTMUST00000122766.1|Creb1-004|Creb1|5009|protein_coding|	5009	4819.57	0	0
ENSMUST00000087366.9|ENSMUSG00000025958.13|OTTMUSG00000047617.1|OTTMUST00000122767.1|Creb1-001|Creb1|8364|protein_coding|	8364	8174.57	349.695	718.805
ENSMUST00000186335.5|ENSMUSG00000025958.13|OTTMUSG00000047617.1|OTTMUST00000122768.1|Creb1-005|Creb1|1288|processed_transcript|	1288	1098.57	8.09891	123.876
ENSMUST00000190876.5|ENSMUSG00000025958.13|OTTMUSG00000047617.1|OTTMUST00000122769.1|Creb1-006|Creb1|1420|nonsense_mediated_decay|	1420	1230.57	4.63088	63.233
ENSMUST00000190348.1|ENSMUSG00000025958.13|OTTMUSG00000047617.1|OTTMUST00000122770.1|Creb1-007|Creb1|1260|protein_coding|	1260	1070.57	13.0481	204.794
ENSMUST00000187035.1|ENSMUSG00000025958.13|OTTMUSG00000047617.1|OTTMUST00000122771.1|Creb1-010|Creb1|1642|retained_intron|	1642	1452.57	2662	30793.4
ENSMUST00000190979.1|ENSMUSG00000025958.13|OTTMUSG00000047617.1|OTTMUST00000122772.1|Creb1-009|Creb1|2763|retained_intron|	2763	2573.57	228	1488.62
ENSMUST00000102888.8|ENSMUSG00000024617.15|OTTMUSG00000016302.3|OTTMUST00000039175.1|Camk2a-001|Camk2a|4970|protein_coding|	4970	4780.57	24963.1	87741.5
ENSMUST00000134496.1|ENSMUSG00000024617.15|OTTMUSG00000016302.3|OTTMUST00000039177.1|Camk2a-003|Camk2a|2301|retained_intron|	2301	2111.57	5.60639	44.6133
ENSMUST00000025519.9|ENSMUSG00000024617.15|OTTMUSG00000016302.3|OTTMUST00000039176.2|Camk2a-002|Camk2a|3244|protein_coding|	3244	3054.57	73.0498	401.842
ENSMUST00000115297.6|ENSMUSG00000024617.15|OTTMUSG00000016302.3|OTTMUST00000039180.1|Camk2a-006|Camk2a|499|protein_coding|	499	309.864	1.77617	96.3159
ENSMUST00000137805.1|ENSMUSG00000024617.15|OTTMUSG00000016302.3|OTTMUST00000039179.3|Camk2a-005|Camk2a|530|protein_coding|	530	340.672	0	0
ENSMUST00000115295.7|ENSMUSG00000024617.15|OTTMUSG00000016302.3|OTTMUST00000039178.1|Camk2a-004|Camk2a|979|protein_coding|	979	789.568	132.835	2826.9
ENSMUST00000039904.6|ENSMUSG00000024617.15|OTTMUSG00000016302.3|OTTMUST00000048566.1|Camk2a-007|Camk2a|1734|protein_coding|	1734	1544.57	83.6966	910.514
ENSMUST00000092425.9|ENSMUSG00000017404.11|OTTMUSG00000002909.1|OTTMUST00000005957.1|Rpl19-002|Rpl19|737|protein_coding|	737	547.568	178.107	5465.49
ENSMUST00000017548.6|ENSMUSG00000017404.11|OTTMUSG00000002909.1|OTTMUST00000005956.1|Rpl19-001|Rpl19|751|protein_coding|	751	561.568	533.893	15974.9
ENSMUST00000134435.1|ENSMUSG00000017404.11|OTTMUSG00000002909.1|OTTMUST00000005958.1|Rpl19-003|Rpl19|359|retained_intron|	359	174.517	0	0
ENSMUST00000198477.1|ENSMUSG00000106106.1|OTTMUSG00000053277.1|OTTMUST00000133068.1|Rn18s-rs5-001|Rn18s-rs5|1849|rRNA|	1849	1659.57	9565	96844.7
ENSMUST00000000033.10|ENSMUSG00000048583.15|OTTMUSG00000035324.9|OTTMUST00000035617.4|Igf2-001|Igf2|3708|protein_coding|	3708	3518.57	439.117	2097.01
ENSMUST00000097936.7|ENSMUSG00000048583.15|OTTMUSG00000035324.9|-|Igf2-201|Igf2|2503|protein_coding|	2503	2313.57	0	0
ENSMUST00000121128.6|ENSMUSG00000048583.15|OTTMUSG00000035324.9|OTTMUST00000035618.4|Igf2-002|Igf2|4722|protein_coding|	4722	4532.57	13.41	49.7129
ENSMUST00000105936.6|ENSMUSG00000048583.15|OTTMUSG00000035324.9|OTTMUST00000035619.1|Igf2-003|Igf2|3970|protein_coding|	3970	3780.57	2.22654e-07	9.896e-07
ENSMUST00000163148.2|ENSMUSG00000048583.15|OTTMUSG00000035324.9|OTTMUST00000111234.1|Igf2-008|Igf2|958|processed_transcript|	958	768.568	3914.12	85573.2
ENSMUST00000105935.6|ENSMUSG00000048583.15|OTTMUSG00000035324.9|OTTMUST00000035620.1|Igf2-004|Igf2|650|protein_coding|	650	460.568	0	0
ENSMUST00000145896.2|ENSMUSG00000048583.15|OTTMUSG00000035324.9|OTTMUST00000035621.17|Igf2-005|Igf2|376|protein_coding|	376	190.319	0	0
ENSMUST00000178921.1|ENSMUSG00000048583.15|OTTMUSG00000035324.9|OTTMUST00000111235.1|Igf2-007|Igf2|462|protein_coding|	462	273.413	0	0
ENSMUST00000143666.2|ENSMUSG00000048583.15|OTTMUSG00000035324.9|OTTMUST00000035622.2|Igf2-006|Igf2|649|retained_intron|	649	459.568	0	0
ENSMUST00000141387.3|ENSMUSG00000027887.11|OTTMUSG00000007181.3|OTTMUST00000016565.2|Sypl2-001|Sypl2|4090|protein_coding|	4090	3900.57	23.7611	102.359
ENSMUST00000156371.2|ENSMUSG00000027887.11|OTTMUSG00000007181.3|OTTMUST00000016566.3|Sypl2-002|Sypl2|969|retained_intron|	971	781.568	1.23893	26.6357
ENSMUST00000076698.10|ENSMUSG00000020570.13|OTTMUSG00000027537.1|OTTMUST00000068186.1|Sypl-001|Sypl|4189|protein_coding|	4189	3999.57	775.432	3257.74
ENSMUST00000020885.11|ENSMUSG00000020570.13|OTTMUSG00000027537.1|OTTMUST00000068187.1|Sypl-002|Sypl|2019|protein_coding|	2019	1829.57	9.59817	88.1507
ENSMUST00000122861.6|ENSMUSG00000020570.13|OTTMUSG00000027537.1|OTTMUST00000068190.1|Sypl-005|Sypl|646|nonsense_mediated_decay|	646	456.568	6.61563	243.473
ENSMUST00000129592.1|ENSMUSG00000020570.13|OTTMUSG00000027537.1|OTTMUST00000068189.1|Sypl-004|Sypl|696|processed_transcript|	696	506.568	10.3686	343.927
ENSMUST00000131562.1|ENSMUSG00000020570.13|OTTMUSG00000027537.1|OTTMUST00000068188.1|Sypl-003|Sypl|2982|retained_intron|	2982	2792.57	7.11748	42.8261
ENSMUST00000139339.1|ENSMUSG00000020570.13|OTTMUSG00000027537.1|OTTMUST00000068191.1|Sypl-006|Sypl|569|processed_transcript|	569	379.568	0	0
ENSMUST00000102597.4|ENSMUSG00000028800.14|OTTMUSG00000009661.1|OTTMUST00000022290.1|Hdac1-001|Hdac1|2038|protein_coding|	2038	1848.57	210.368	1912.18
ENSMUST00000145628.1|ENSMUSG00000028800.14|OTTMUSG00000009661.1|OTTMUST00000022296.1|Hdac1-007|Hdac1|844|retained_intron|	844	654.568	5.16774	132.657
ENSMUST00000142984.1|ENSMUSG00000028800.14|OTTMUSG00000009661.1|OTTMUST00000022294.1|Hdac1-005|Hdac1|810|retained_intron|	810	620.568	25.886	700.909
ENSMUST00000125718.6|ENSMUSG00000028800.14|OTTMUSG00000009661.1|OTTMUST00000022292.1|Hdac1-003|Hdac1|759|retained_intron|	759	569.568	5.36934	158.402
ENSMUST00000150105.1|ENSMUSG00000028800.14|OTTMUSG00000009661.1|OTTMUST00000022293.1|Hdac1-004|Hdac1|803|retained_intron|	803	613.568	1660.93	45485.6
ENSMUST00000132909.1|ENSMUSG00000028800.14|OTTMUSG00000009661.1|OTTMUST00000022295.1|Hdac1-006|Hdac1|473|retained_intron|	473	284.19	12.9166	763.705
ENSMUST00000139305.1|ENSMUSG00000028800.14|OTTMUSG00000009661.1|OTTMUST00000022291.1|Hdac1-002|Hdac1|754|retained_intron|	756	566.568	17.3656	515.019
ENSMUST00000041736.9|ENSMUSG00000034245.9|OTTMUSG00000017285.3|OTTMUST00000041896.1|Hdac11-001|Hdac11|2653|protein_coding|	2653	2463.57	308.076	2101.25
ENSMUST00000154389.1|ENSMUSG00000034245.9|OTTMUSG00000017285.3|OTTMUST00000041898.2|Hdac11-003|Hdac11|738|retained_intron|	738	548.568	1.3262	40.6224
ENSMUST00000143621.6|ENSMUSG00000034245.9|OTTMUSG00000017285.3|OTTMUST00000041900.1|Hdac11-005|Hdac11|536|protein_coding|	536	346.604	27.8255	1348.95
ENSMUST00000127768.1|ENSMUSG00000034245.9|OTTMUSG00000017285.3|OTTMUST00000041899.2|Hdac11-004|Hdac11|688|retained_intron|	688	498.568	4.38502	147.786
ENSMUST00000155007.1|ENSMUSG00000034245.9|OTTMUSG00000017285.3|OTTMUST00000041897.2|Hdac11-002|Hdac11|1251|protein_coding|	1251	1061.57	4.49259e-06	7.11106e-05
ENSMUST00000204776.1|ENSMUSG00000034245.9|OTTMUSG00000017285.3|OTTMUST00000142237.1|Hdac11-007|Hdac11|198|nonsense_mediated_decay|	198	43.5514	0	0
ENSMUST00000134154.1|ENSMUSG00000034245.9|OTTMUSG00000017285.3|OTTMUST00000041901.1|Hdac11-006|Hdac11|815|retained_intron|	817	627.568	2.38779	63.9324
ENSMUST00000129398.6|ENSMUSG00000062906.11|OTTMUSG00000017283.1|OTTMUST00000041886.1|Hdac10-002|Hdac10|2376|processed_transcript|	2376	2186.57	0	0
ENSMUST00000082197.10|ENSMUSG00000062906.11|OTTMUSG00000017283.1|OTTMUST00000041885.1|Hdac10-001|Hdac10|2412|protein_coding|	2412	2222.57	20.6389	156.034
ENSMUST00000143465.6|ENSMUSG00000062906.11|OTTMUSG00000017283.1|OTTMUST00000041887.1|Hdac10-003|Hdac10|2650|retained_intron|	2650	2460.57	55.6843	380.262
ENSMUST00000128908.6|ENSMUSG00000062906.11|OTTMUSG00000017283.1|OTTMUST00000041888.1|Hdac10-004|Hdac10|2580|retained_intron|	2580	2390.57	33.9651	238.735
ENSMUST00000134111.6|ENSMUSG00000062906.11|OTTMUSG00000017283.1|OTTMUST00000041889.1|Hdac10-005|Hdac10|2895|retained_intron|	2895	2705.57	3.89753e-07	2.42057e-06
ENSMUST00000109347.1|ENSMUSG00000062906.11|OTTMUSG00000017283.1|OTTMUST00000041891.1|Hdac10-007|Hdac10|1824|protein_coding|	1824	1634.57	0	0
ENSMUST00000138245.1|ENSMUSG00000062906.11|OTTMUSG00000017283.1|OTTMUST00000041893.1|Hdac10-006|Hdac10|911|processed_transcript|	911	721.568	2.61124	60.8073
ENSMUST00000153195.1|ENSMUSG00000062906.11|OTTMUSG00000017283.1|OTTMUST00000041892.1|Hdac10-008|Hdac10|916|processed_transcript|	916	726.568	8.10047	187.335
ENSMUST00000019911.12|ENSMUSG00000019777.15|OTTMUSG00000020840.2|OTTMUST00000049270.2|Hdac2-001|Hdac2|2005|protein_coding|	2005	1815.57	296.843	2747.26
ENSMUST00000105510.1|ENSMUSG00000019777.15|OTTMUSG00000020840.2|OTTMUST00000049280.1|Hdac2-002|Hdac2|3250|protein_coding|	3250	3060.57	18.5363	101.767
ENSMUST00000128031.6|ENSMUSG00000019777.15|OTTMUSG00000020840.2|OTTMUST00000049281.1|Hdac2-003|Hdac2|906|processed_transcript|	906	716.568	0	0
ENSMUST00000123010.1|ENSMUSG00000019777.15|OTTMUSG00000020840.2|OTTMUST00000049282.1|Hdac2-004|Hdac2|539|retained_intron|	539	349.604	8.62118	414.359
