target_id	length	eff_length	est_counts	tpm
ENSMUST00000135916.7|ENSMUSG00000020886.15|OTTMUSG00000006024.8|OTTMUST00000038805.3|Dlg4-009|Dlg4|404|protein_coding|	404	220.168	0	0
ENSMUST00000132597.2|ENSMUSG00000020886.15|OTTMUSG00000006024.8|OTTMUST00000013525.2|Dlg4-006|Dlg4|845|protein_coding|	845	659.735	10.9098	521.767
ENSMUST00000143920.2|ENSMUSG00000020886.15|OTTMUSG00000006024.8|OTTMUST00000038806.2|Dlg4-010|Dlg4|534|protein_coding|	534	348.922	3292.67	297749
ENSMUST00000138004.2|ENSMUSG00000020886.15|OTTMUSG00000006024.8|OTTMUST00000038807.2|Dlg4-011|Dlg4|637|retained_intron|	637	451.735	0	0
ENSMUST00000123687.1|ENSMUSG00000020886.15|OTTMUSG00000006024.8|OTTMUST00000038854.2|Dlg4-012|Dlg4|729|nonsense_mediated_decay|	729	543.735	6.23687e-05	0.00361918
ENSMUST00000131497.1|ENSMUSG00000020886.15|OTTMUSG00000006024.8|OTTMUST00000013526.1|Dlg4-007|Dlg4|301|retained_intron|	301	123.302	1.73807	444.761
ENSMUST00000044306.11|ENSMUSG00000019828.12|OTTMUSG00000016273.3|OTTMUST00000039039.2|Grm1-002|Grm1|6930|protein_coding|	6930	6744.73	275.737	1289.91
ENSMUST00000105561.7|ENSMUSG00000019828.12|OTTMUSG00000016273.3|OTTMUST00000039038.2|Grm1-001|Grm1|4435|protein_coding|	4435	4249.73	29.7704	221.031
ENSMUST00000105560.1|ENSMUSG00000019828.12|OTTMUSG00000016273.3|OTTMUST00000041159.1|Grm1-006|Grm1|4265|protein_coding|	4265	4079.73	1.49295	11.5463
ENSMUST00000155772.1|ENSMUSG00000019828.12|OTTMUSG00000016273.3|OTTMUST00000039041.1|Grm1-004|Grm1|586|processed_transcript|	586	400.779	0	0
ENSMUST00000135120.1|ENSMUSG00000019828.12|OTTMUSG00000016273.3|OTTMUST00000039040.2|Grm1-003|Grm1|598|processed_transcript|	598	412.779	0	0
ENSMUST00000156826.1|ENSMUSG00000019828.12|OTTMUSG00000016273.3|OTTMUST00000039044.1|Grm1-005|Grm1|450|processed_transcript|	450	265.487	0	0
ENSMUST00000200826.2|ENSMUSG00000023192.11|OTTMUSG00000049456.2|OTTMUST00000126075.1|Grm2-003|Grm2|2181|protein_coding|	2181	1995.73	0	0
ENSMUST00000023959.11|ENSMUSG00000023192.11|OTTMUSG00000049456.2|OTTMUST00000126077.2|Grm2-002|Grm2|4711|protein_coding|	4711	4525.73	0	0
ENSMUST00000201681.1|ENSMUSG00000023192.11|OTTMUSG00000049456.2|OTTMUST00000126078.1|Grm2-001|Grm2|2111|protein_coding|	2111	1925.73	1	16.3845
ENSMUST00000201955.1|ENSMUSG00000023192.11|OTTMUSG00000049456.2|OTTMUST00000126079.1|Grm2-004|Grm2|448|processed_transcript|	448	263.487	0	0
ENSMUST00000004076.4|ENSMUSG00000003974.6|OTTMUSG00000054376.1|OTTMUST00000134901.1|Grm3-001|Grm3|3049|protein_coding|	3049	2863.73	27	297.483
ENSMUST00000118489.6|ENSMUSG00000063239.15|OTTMUSG00000028925.2|OTTMUST00000071685.2|Grm4-001|Grm4|2976|protein_coding|	2976	2790.73	0	0
ENSMUST00000118161.1|ENSMUSG00000063239.15|OTTMUSG00000028925.2|OTTMUST00000071686.1|Grm4-002|Grm4|4537|protein_coding|	4537	4351.73	14	101.507
ENSMUST00000146277.6|ENSMUSG00000063239.15|OTTMUSG00000028925.2|OTTMUST00000071687.1|Grm4-003|Grm4|810|retained_intron|	810	624.735	0	0
ENSMUST00000147865.1|ENSMUSG00000063239.15|OTTMUSG00000028925.2|OTTMUST00000071688.1|Grm4-004|Grm4|645|processed_transcript|	645	459.735	0	0
ENSMUST00000167164.6|ENSMUSG00000049583.13|OTTMUSG00000016489.2|-|Grm5-202|Grm5|3612|protein_coding|	3612	3426.73	12.6139	116.144
ENSMUST00000107263.7|ENSMUSG00000049583.13|OTTMUSG00000016489.2|-|Grm5-201|Grm5|3516|protein_coding|	3516	3330.73	0	0
ENSMUST00000138732.1|ENSMUSG00000049583.13|OTTMUSG00000016489.2|OTTMUST00000039789.1|Grm5-003|Grm5|570|processed_transcript|	570	384.779	0	0
ENSMUST00000155358.1|ENSMUSG00000049583.13|OTTMUSG00000016489.2|OTTMUST00000039788.2|Grm5-002|Grm5|3739|protein_coding|	3739	3553.73	0	0
ENSMUST00000125009.6|ENSMUSG00000049583.13|OTTMUSG00000016489.2|OTTMUST00000039787.2|Grm5-001|Grm5|6896|protein_coding|	6896	6710.73	262.386	1233.68
ENSMUST00000023268.12|ENSMUSG00000022602.13|OTTMUSG00000016386.3|OTTMUST00000047955.2|Arc-002|Arc|3055|protein_coding|	3055	2869.73	420.746	4626.04
ENSMUST00000110009.3|ENSMUSG00000022602.13|OTTMUSG00000016386.3|OTTMUST00000039452.1|Arc-001|Arc|3054|protein_coding|	3054	2868.73	439.254	4831.2
ENSMUST00000088546.10|ENSMUSG00000000838.16|OTTMUSG00000017748.1|OTTMUST00000042964.1|Fmr1-001|Fmr1|4409|protein_coding|	4409	4223.73	0	0
ENSMUST00000133327.1|ENSMUSG00000000838.16|OTTMUSG00000017748.1|OTTMUST00000042974.1|Fmr1-011|Fmr1|720|processed_transcript|	720	534.735	0	0
ENSMUST00000127954.6|ENSMUSG00000000838.16|OTTMUSG00000017748.1|OTTMUST00000042965.1|Fmr1-002|Fmr1|1333|retained_intron|	1333	1147.73	43	1182.11
ENSMUST00000146177.6|ENSMUSG00000000838.16|OTTMUSG00000017748.1|OTTMUST00000042967.1|Fmr1-004|Fmr1|2870|retained_intron|	2870	2684.73	0	0
ENSMUST00000148348.6|ENSMUSG00000000838.16|OTTMUSG00000017748.1|OTTMUST00000042973.1|Fmr1-010|Fmr1|2193|retained_intron|	2193	2007.73	0	0
ENSMUST00000114656.6|ENSMUSG00000000838.16|OTTMUSG00000017748.1|OTTMUST00000042968.1|Fmr1-005|Fmr1|4257|protein_coding|	4257	4071.73	0.00127062	0.00984619
ENSMUST00000114654.6|ENSMUSG00000000838.16|OTTMUSG00000017748.1|OTTMUST00000042971.1|Fmr1-008|Fmr1|4061|protein_coding|	4061	3875.73	0.000519926	0.0042327
ENSMUST00000114655.6|ENSMUSG00000000838.16|OTTMUSG00000017748.1|OTTMUST00000042972.1|Fmr1-009|Fmr1|4199|protein_coding|	4199	4013.73	0	0
ENSMUST00000114657.7|ENSMUSG00000000838.16|OTTMUSG00000017748.1|OTTMUST00000042969.1|Fmr1-006|Fmr1|4076|protein_coding|	4076	3890.73	125.293	1016.08
ENSMUST00000114653.1|ENSMUSG00000000838.16|OTTMUSG00000017748.1|OTTMUST00000042970.1|Fmr1-007|Fmr1|4058|protein_coding|	4058	3872.73	14.7049	119.805
ENSMUST00000142584.1|ENSMUSG00000000838.16|OTTMUSG00000017748.1|OTTMUST00000042966.1|Fmr1-003|Fmr1|1950|retained_intron|	1950	1764.73	0	0
ENSMUST00000141728.1|ENSMUSG00000000838.16|OTTMUSG00000017748.1|OTTMUST00000042975.1|Fmr1-012|Fmr1|588|retained_intron|	588	402.779	0	0
ENSMUST00000127993.1|ENSMUSG00000000838.16|OTTMUSG00000017748.1|OTTMUST00000042976.1|Fmr1-013|Fmr1|646|retained_intron|	646	460.735	1	68.4825
ENSMUST00000103178.9|ENSMUSG00000029053.15|OTTMUSG00000010601.4|OTTMUST00000024748.1|Prkcz-002|Prkcz|4083|protein_coding|	4083	3897.73	429.208	3474.45
ENSMUST00000030922.13|ENSMUSG00000029053.15|OTTMUSG00000010601.4|OTTMUST00000024756.2|Prkcz-001|Prkcz|2641|protein_coding|	2641	2455.73	0	0
ENSMUST00000140256.1|ENSMUSG00000029053.15|OTTMUSG00000010601.4|OTTMUST00000024800.1|Prkcz-010|Prkcz|790|processed_transcript|	790	604.735	36.4082	1899.61
ENSMUST00000135699.1|ENSMUSG00000029053.15|OTTMUSG00000010601.4|OTTMUST00000024799.1|Prkcz-009|Prkcz|574|processed_transcript|	574	388.779	4.37053	354.7
ENSMUST00000131975.6|ENSMUSG00000029053.15|OTTMUSG00000010601.4|OTTMUST00000024796.1|Prkcz-006|Prkcz|837|protein_coding|	837	651.735	8.01323	387.942
ENSMUST00000123652.6|ENSMUSG00000029053.15|OTTMUSG00000010601.4|OTTMUST00000024794.1|Prkcz-004|Prkcz|586|protein_coding|	586	400.779	0	0
ENSMUST00000139647.6|ENSMUSG00000029053.15|OTTMUSG00000010601.4|OTTMUST00000024795.1|Prkcz-005|Prkcz|500|processed_transcript|	500	315.056	0	0
ENSMUST00000125320.1|ENSMUSG00000029053.15|OTTMUSG00000010601.4|OTTMUST00000024798.1|Prkcz-008|Prkcz|363|processed_transcript|	363	180.445	0	0
ENSMUST00000145373.1|ENSMUSG00000029053.15|OTTMUSG00000010601.4|OTTMUST00000024797.1|Prkcz-007|Prkcz|430|processed_transcript|	430	245.792	0	0
ENSMUST00000105624.1|ENSMUSG00000029053.15|OTTMUSG00000010601.4|OTTMUST00000024757.1|Prkcz-003|Prkcz|694|protein_coding|	694	508.735	0	0
ENSMUST00000108249.7|ENSMUSG00000037643.13|OTTMUSG00000032732.2|OTTMUST00000081432.2|Prkci-001|Prkci|4708|protein_coding|	4708	4522.73	2309	16108.4
ENSMUST00000130238.1|ENSMUSG00000037643.13|OTTMUSG00000032732.2|OTTMUST00000081433.1|Prkci-002|Prkci|614|protein_coding|	614	428.779	0	0
ENSMUST00000123971.6|ENSMUSG00000037643.13|OTTMUSG00000032732.2|OTTMUST00000081434.1|Prkci-003|Prkci|688|processed_transcript|	688	502.735	0	0
ENSMUST00000136086.1|ENSMUSG00000037643.13|OTTMUSG00000032732.2|OTTMUST00000081436.1|Prkci-005|Prkci|456|protein_coding|	456	271.379	0	0
ENSMUST00000130706.1|ENSMUSG00000037643.13|OTTMUSG00000032732.2|OTTMUST00000081435.1|Prkci-004|Prkci|722|retained_intron|	722	536.735	0	0
ENSMUST00000021674.6|ENSMUSG00000021250.12|OTTMUSG00000019764.1|OTTMUST00000047265.1|Fos-001|Fos|2108|protein_coding|	2108	1922.73	500.492	8213.12
ENSMUST00000136122.6|ENSMUSG00000021250.12|OTTMUSG00000019764.1|OTTMUST00000047268.1|Fos-004|Fos|795|processed_transcript|	795	609.735	19.508	1009.49
ENSMUST00000140525.6|ENSMUSG00000021250.12|OTTMUSG00000019764.1|OTTMUST00000047267.1|Fos-003|Fos|834|processed_transcript|	834	648.735	0	0
ENSMUST00000134311.1|ENSMUSG00000021250.12|OTTMUSG00000019764.1|OTTMUST00000047266.1|Fos-002|Fos|631|processed_transcript|	631	445.735	0	0
ENSMUST00000185594.5|ENSMUSG00000025958.13|OTTMUSG00000047617.1|OTTMUST00000122762.1|Creb1-002|Creb1|1569|protein_coding|	1569	1383.73	0	0
ENSMUST00000171164.6|ENSMUSG00000025958.13|OTTMUSG00000047617.1|OTTMUST00000122763.1|Creb1-008|Creb1|1287|protein_coding|	1287	1101.73	0	0
ENSMUST00000188855.5|ENSMUSG00000025958.13|OTTMUSG00000047617.1|OTTMUST00000122764.1|Creb1-011|Creb1|660|retained_intron|	660	474.735	0	0
ENSMUST00000187811.5|ENSMUSG00000025958.13|OTTMUSG00000047617.1|OTTMUST00000122765.1|Creb1-003|Creb1|1255|protein_coding|	1255	1069.73	0	0
ENSMUST00000049932.10|ENSMUSG00000025958.13|OTTMUSG00000047617.1|OTTMUST00000122766.1|Creb1-004|Creb1|5009|protein_coding|	5009	4823.73	0	0
ENSMUST00000087366.9|ENSMUSG00000025958.13|OTTMUSG00000047617.1|OTTMUST00000122767.1|Creb1-001|Creb1|8364|protein_coding|	8364	8178.73	94	362.637
ENSMUST00000186335.5|ENSMUSG00000025958.13|OTTMUSG00000047617.1|OTTMUST00000122768.1|Creb1-005|Creb1|1288|processed_transcript|	1288	1102.73	5	143.064
ENSMUST00000190876.5|ENSMUSG00000025958.13|OTTMUSG00000047617.1|OTTMUST00000122769.1|Creb1-006|Creb1|1420|nonsense_mediated_decay|	1420	1234.73	0	0
ENSMUST00000190348.1|ENSMUSG00000025958.13|OTTMUSG00000047617.1|OTTMUST00000122770.1|Creb1-007|Creb1|1260|protein_coding|	1260	1074.73	0	0
ENSMUST00000187035.1|ENSMUSG00000025958.13|OTTMUSG00000047617.1|OTTMUST00000122771.1|Creb1-010|Creb1|1642|retained_intron|	1642	1456.73	871	18865.5
ENSMUST00000190979.1|ENSMUSG00000025958.13|OTTMUSG00000047617.1|OTTMUST00000122772.1|Creb1-009|Creb1|2763|retained_intron|	2763	2577.73	59	722.178
ENSMUST00000102888.8|ENSMUSG00000024617.15|OTTMUSG00000016302.3|OTTMUST00000039175.1|Camk2a-001|Camk2a|4970|protein_coding|	4970	4784.73	8332.05	54944.5
ENSMUST00000134496.1|ENSMUSG00000024617.15|OTTMUSG00000016302.3|OTTMUST00000039177.1|Camk2a-003|Camk2a|2301|retained_intron|	2301	2115.73	0	0
ENSMUST00000025519.9|ENSMUSG00000024617.15|OTTMUSG00000016302.3|OTTMUST00000039176.2|Camk2a-002|Camk2a|3244|protein_coding|	3244	3058.73	20.002	206.33
ENSMUST00000115297.6|ENSMUSG00000024617.15|OTTMUSG00000016302.3|OTTMUST00000039180.1|Camk2a-006|Camk2a|499|protein_coding|	499	314.056	0	0
ENSMUST00000137805.1|ENSMUSG00000024617.15|OTTMUSG00000016302.3|OTTMUST00000039179.3|Camk2a-005|Camk2a|530|protein_coding|	530	344.922	0	0
ENSMUST00000115295.7|ENSMUSG00000024617.15|OTTMUSG00000016302.3|OTTMUST00000039178.1|Camk2a-004|Camk2a|979|protein_coding|	979	793.735	38.52	1531.23
ENSMUST00000039904.6|ENSMUSG00000024617.15|OTTMUSG00000016302.3|OTTMUST00000048566.1|Camk2a-007|Camk2a|1734|protein_coding|	1734	1548.73	0	0
ENSMUST00000092425.9|ENSMUSG00000017404.11|OTTMUSG00000002909.1|OTTMUST00000005957.1|Rpl19-002|Rpl19|737|protein_coding|	737	551.735	0.413817	23.6651
ENSMUST00000017548.6|ENSMUSG00000017404.11|OTTMUSG00000002909.1|OTTMUST00000005956.1|Rpl19-001|Rpl19|751|protein_coding|	751	565.735	549.574	30651
ENSMUST00000134435.1|ENSMUSG00000017404.11|OTTMUSG00000002909.1|OTTMUST00000005958.1|Rpl19-003|Rpl19|359|retained_intron|	359	176.607	1.01172	180.751
ENSMUST00000198477.1|ENSMUSG00000106106.1|OTTMUSG00000053277.1|OTTMUST00000133068.1|Rn18s-rs5-001|Rn18s-rs5|1849|rRNA|	1849	1663.73	18603	352801
ENSMUST00000000033.10|ENSMUSG00000048583.15|OTTMUSG00000035324.9|OTTMUST00000035617.4|Igf2-001|Igf2|3708|protein_coding|	3708	3522.73	220.783	1977.5
ENSMUST00000097936.7|ENSMUSG00000048583.15|OTTMUSG00000035324.9|-|Igf2-201|Igf2|2503|protein_coding|	2503	2317.73	0	0
ENSMUST00000121128.6|ENSMUSG00000048583.15|OTTMUSG00000035324.9|OTTMUST00000035618.4|Igf2-002|Igf2|4722|protein_coding|	4722	4536.73	0	0
ENSMUST00000105936.6|ENSMUSG00000048583.15|OTTMUSG00000035324.9|OTTMUST00000035619.1|Igf2-003|Igf2|3970|protein_coding|	3970	3784.73	0	0
ENSMUST00000163148.2|ENSMUSG00000048583.15|OTTMUSG00000035324.9|OTTMUST00000111234.1|Igf2-008|Igf2|958|processed_transcript|	958	772.735	1611.21	65788.7
ENSMUST00000105935.6|ENSMUSG00000048583.15|OTTMUSG00000035324.9|OTTMUST00000035620.1|Igf2-004|Igf2|650|protein_coding|	650	464.735	0	0
ENSMUST00000145896.2|ENSMUSG00000048583.15|OTTMUSG00000035324.9|OTTMUST00000035621.17|Igf2-005|Igf2|376|protein_coding|	376	192.973	0	0
ENSMUST00000178921.1|ENSMUSG00000048583.15|OTTMUSG00000035324.9|OTTMUST00000111235.1|Igf2-007|Igf2|462|protein_coding|	462	277.324	0	0
ENSMUST00000143666.2|ENSMUSG00000048583.15|OTTMUSG00000035324.9|OTTMUST00000035622.2|Igf2-006|Igf2|649|retained_intron|	649	463.735	0	0
ENSMUST00000141387.3|ENSMUSG00000027887.11|OTTMUSG00000007181.3|OTTMUST00000016565.2|Sypl2-001|Sypl2|4090|protein_coding|	4090	3904.73	9	72.7246
ENSMUST00000156371.2|ENSMUSG00000027887.11|OTTMUSG00000007181.3|OTTMUST00000016566.3|Sypl2-002|Sypl2|969|retained_intron|	971	785.735	0	0
ENSMUST00000076698.10|ENSMUSG00000020570.13|OTTMUSG00000027537.1|OTTMUST00000068186.1|Sypl-001|Sypl|4189|protein_coding|	4189	4003.73	239.55	1887.83
ENSMUST00000020885.11|ENSMUSG00000020570.13|OTTMUSG00000027537.1|OTTMUST00000068187.1|Sypl-002|Sypl|2019|protein_coding|	2019	1833.73	2.43025	41.8162
ENSMUST00000122861.6|ENSMUSG00000020570.13|OTTMUSG00000027537.1|OTTMUST00000068190.1|Sypl-005|Sypl|646|nonsense_mediated_decay|	646	460.735	0	0
ENSMUST00000129592.1|ENSMUSG00000020570.13|OTTMUSG00000027537.1|OTTMUST00000068189.1|Sypl-004|Sypl|696|processed_transcript|	696	510.735	0	0
ENSMUST00000131562.1|ENSMUSG00000020570.13|OTTMUSG00000027537.1|OTTMUST00000068188.1|Sypl-003|Sypl|2982|retained_intron|	2982	2796.73	0	0
ENSMUST00000139339.1|ENSMUSG00000020570.13|OTTMUSG00000027537.1|OTTMUST00000068191.1|Sypl-006|Sypl|569|processed_transcript|	569	383.779	0	0
ENSMUST00000102597.4|ENSMUSG00000028800.14|OTTMUSG00000009661.1|OTTMUST00000022290.1|Hdac1-001|Hdac1|2038|protein_coding|	2038	1852.73	48.9875	834.263
ENSMUST00000145628.1|ENSMUSG00000028800.14|OTTMUSG00000009661.1|OTTMUST00000022296.1|Hdac1-007|Hdac1|844|retained_intron|	844	658.735	0	0
ENSMUST00000142984.1|ENSMUSG00000028800.14|OTTMUSG00000009661.1|OTTMUST00000022294.1|Hdac1-005|Hdac1|810|retained_intron|	810	624.735	3.81334	192.593
ENSMUST00000125718.6|ENSMUSG00000028800.14|OTTMUSG00000009661.1|OTTMUST00000022292.1|Hdac1-003|Hdac1|759|retained_intron|	759	573.735	0	0
ENSMUST00000150105.1|ENSMUSG00000028800.14|OTTMUSG00000009661.1|OTTMUST00000022293.1|Hdac1-004|Hdac1|803|retained_intron|	803	617.735	674	34426.1
ENSMUST00000132909.1|ENSMUSG00000028800.14|OTTMUSG00000009661.1|OTTMUST00000022295.1|Hdac1-006|Hdac1|473|retained_intron|	473	288.296	0	0
ENSMUST00000139305.1|ENSMUSG00000028800.14|OTTMUSG00000009661.1|OTTMUST00000022291.1|Hdac1-002|Hdac1|754|retained_intron|	756	570.735	13.1991	729.695
ENSMUST00000041736.9|ENSMUSG00000034245.9|OTTMUSG00000017285.3|OTTMUST00000041896.1|Hdac11-001|Hdac11|2653|protein_coding|	2653	2467.73	612.261	7828.32
ENSMUST00000154389.1|ENSMUSG00000034245.9|OTTMUSG00000017285.3|OTTMUST00000041898.2|Hdac11-003|Hdac11|738|retained_intron|	738	552.735	3.14256	179.39
ENSMUST00000143621.6|ENSMUSG00000034245.9|OTTMUSG00000017285.3|OTTMUST00000041900.1|Hdac11-005|Hdac11|536|protein_coding|	536	350.922	8.90411	800.589
ENSMUST00000127768.1|ENSMUSG00000034245.9|OTTMUSG00000017285.3|OTTMUST00000041899.2|Hdac11-004|Hdac11|688|retained_intron|	688	502.735	0	0
ENSMUST00000155007.1|ENSMUSG00000034245.9|OTTMUSG00000017285.3|OTTMUST00000041897.2|Hdac11-002|Hdac11|1251|protein_coding|	1251	1065.73	0	0
ENSMUST00000204776.1|ENSMUSG00000034245.9|OTTMUSG00000017285.3|OTTMUST00000142237.1|Hdac11-007|Hdac11|198|nonsense_mediated_decay|	198	41.9962	0	0
ENSMUST00000134154.1|ENSMUSG00000034245.9|OTTMUSG00000017285.3|OTTMUST00000041901.1|Hdac11-006|Hdac11|815|retained_intron|	817	631.735	11.6925	583.985
ENSMUST00000129398.6|ENSMUSG00000062906.11|OTTMUSG00000017283.1|OTTMUST00000041886.1|Hdac10-002|Hdac10|2376|processed_transcript|	2376	2190.73	11.8649	170.885
ENSMUST00000082197.10|ENSMUSG00000062906.11|OTTMUSG00000017283.1|OTTMUST00000041885.1|Hdac10-001|Hdac10|2412|protein_coding|	2412	2226.73	0.00972648	0.137822
ENSMUST00000143465.6|ENSMUSG00000062906.11|OTTMUSG00000017283.1|OTTMUST00000041887.1|Hdac10-003|Hdac10|2650|retained_intron|	2650	2464.73	0	0
ENSMUST00000128908.6|ENSMUSG00000062906.11|OTTMUSG00000017283.1|OTTMUST00000041888.1|Hdac10-004|Hdac10|2580|retained_intron|	2580	2394.73	0	0
ENSMUST00000134111.6|ENSMUSG00000062906.11|OTTMUSG00000017283.1|OTTMUST00000041889.1|Hdac10-005|Hdac10|2895|retained_intron|	2895	2709.73	0	0
ENSMUST00000109347.1|ENSMUSG00000062906.11|OTTMUSG00000017283.1|OTTMUST00000041891.1|Hdac10-007|Hdac10|1824|protein_coding|	1824	1638.73	9.05906	174.424
ENSMUST00000138245.1|ENSMUSG00000062906.11|OTTMUSG00000017283.1|OTTMUST00000041893.1|Hdac10-006|Hdac10|911|processed_transcript|	911	725.735	1.0663	46.359
ENSMUST00000153195.1|ENSMUSG00000062906.11|OTTMUSG00000017283.1|OTTMUST00000041892.1|Hdac10-008|Hdac10|916|processed_transcript|	916	730.735	3	129.536
ENSMUST00000019911.12|ENSMUSG00000019777.15|OTTMUSG00000020840.2|OTTMUST00000049270.2|Hdac2-001|Hdac2|2005|protein_coding|	2005	1819.73	200.503	3476.5
ENSMUST00000105510.1|ENSMUSG00000019777.15|OTTMUSG00000020840.2|OTTMUST00000049280.1|Hdac2-002|Hdac2|3250|protein_coding|	3250	3064.73	8.49732	87.4821
ENSMUST00000128031.6|ENSMUSG00000019777.15|OTTMUSG00000020840.2|OTTMUST00000049281.1|Hdac2-003|Hdac2|906|processed_transcript|	906	720.735	0	0
ENSMUST00000123010.1|ENSMUSG00000019777.15|OTTMUSG00000020840.2|OTTMUST00000049282.1|Hdac2-004|Hdac2|539|retained_intron|	539	353.817	0	0
